548	RERE
549	GSK3A
550	DDX3X
551	YWHAB
552	CHD8
553	CHD7
554	ATP2A2
555	DPY30
556	OXT
557	HMGB1
558	CHD3
559	CHD2
560	CHD1
561	GPHN
562	GRM3
563	LASP1
564	GRM5
565	CPT2
566	GRM7
567	DACT2
568	ZNF385B
569	SCN5A
570	YWHAH
571	GALNT8
572	SNTA1
573	ARHGEF10
574	NUP133
575	DDX54
576	NAV2
577	YWHAZ
578	PJA2
579	PEX7
580	SFPQ
581	CREB1
582	IRF4
583	TBC1D5
584	NDUFS5
585	SCN4A
586	ZMYND11
587	SHANK3
588	BLVRA
589	SHANK2
590	SHANK1
591	ATP6V1B1
592	DNAH3
593	OR5M9
594	RALA
595	OR5M8
596	DCTN1
597	LAMA1
598	LAMA4
599	OR5M3
600	ASB14
601	ASAP2
602	RETN
603	CLN8
604	ADD1
605	AURKB
606	GNG2
607	SV2B
608	CNR1
609	TAF1C
610	TBX21
611	HS3ST5
612	ATP2B2
613	LAMB1
614	SSRP1
615	SOD2
616	USF1
617	SOD1
618	MAPK11
619	REST
620	CD4
621	NPHS1
622	ERCC4
623	MYO15A
624	LNX1
625	QRICH1
626	TAF6
627	KRAS
628	NAA15
629	TAF1
630	NCKAP1
631	CYFIP1
632	PATJ
633	TRIO
634	TRRAP
635	MYT1L
636	SERPINE1
637	HNRNPU
638	ABAT
639	HNRNPR
640	SMC3
641	SLC4A4
642	GCSH
643	EPS8
644	GNAT2
645	MYC
646	AP1S2
647	PROK2
648	DIP2A
649	HOXA1
650	UNC13B
651	UNC13A
652	PRKCB
653	PRKCD
654	SOX14
655	PRKCA
656	GABRG3
657	HCFC1
658	BIN1
659	PARD3
660	HECW2
661	SERPING1
662	PRKD2
663	PRKD1
664	GPLD1
665	SRCAP
666	CTBP2
667	PRKDC
668	HOXD1
669	XPC
670	HIF1A
671	OR5M11
672	LDHC
673	LDHA
674	PCDHA1
675	RAD21
676	PCDHA5
677	PCDHA4
678	PCDHA3
679	PCDHA2
680	PCDHA9
681	PCDHA8
682	PCDHA7
683	PCDHA6
684	ACD
685	ACE
686	CHKB
687	DMPK
688	HOMER1
689	HOMER2
690	SETD1B
691	SETD1A
692	PLK1
693	MTHFR
694	UPF3B
695	BRAF
696	NR1D1
697	THAP11
698	GLUD1
699	PAH
700	HOXD4
701	HOXD3
702	CDK13
703	PAM
704	ADA
705	HOXD8
706	CPEB4
707	GABRB3
708	PHF3
709	PHF2
710	SETD2
711	GMEB1
712	BTG1
713	CLTA
